	RCC4-EV	RCC4-VHL
CLDN15	103.050285293436	71.3670109818724
CLDN16	0	6.86963144794101
CLDN17	0	0
CLDN18	0	0
CLDN19	0	0.455266529619606
CLDN2	10647.7025031962	9433.55254273388
CLDN20	0	0
CLDN22	0	0
CLDN23	61.9399762670869	47.7899295990508
CLDN24	0	0
CLDN25	0	0
CLDN3	0	235.520960602981
CLDN34	0	0
CLDN4	827.68928001437	466.338635981025
CLDN5	0	1.01840692278521
CLDN6	5.0812556299076	3.07573735708228
CLDN7	0	0
CLDN8	0	0
CLDN9	8.59766011493868	10.4088952599744
CLDND1	861.276948265567	757.924543958772
CLDND2	7.96693156559682	0
CLEC10A	0	0
CLEC11A	61.1008806549795	18.3161560375781
CLEC12A	0	0
CLEC12A-AS1	3.20032470397293	4.20207523967155
CLEC12B	0	0
CLEC14A	0	0
CLEC16A	136.461842283324	122.877523076443
CLEC17A	0	0
CLEC18A	2.19041644542409	0
CLEC18B	3.11860227174585	19.6473933582295
CLEC18C	0	3.9290409336675
CLEC19A	0	0
CLEC1A	0	0
CLEC1B	0	0
CLEC20A	0	0
CLEC2A	0	0
CLEC2B	0	0
CLEC2D	25.1351399048016	7.59273652408194
CLEC2L	0	0
CLEC3A	0	0
CLEC3B	0	0
CLEC4A	0	2.20785520260782
CLEC4C	0	0
CLEC4D	0	0
CLEC4E	625.997040969227	311.639731532876
CLEC4F	0	0
CLEC4G	0	0
CLEC4GP1	0	0
CLEC4M	0	1.7673195075656
CLEC5A	0	0
CLEC6A	0	0
CLEC7A	0	0
CLEC9A	0	0
CLECL1	0	0
CLGN	1.42474725905416	2.87510110628801
CLHC1	61.0790093651431	58.0052685442293
CLIC1	13322.7266095215	8475.07864848559
CLIC1P1	0	0
CLIC2	2.47346690460721	7.22465598050754
CLIC3	0	0
CLIC4	2599.97986263233	3179.86252774172
CLIC4P1	0	3.61603924702714
CLIC4P2	0	0
CLIC4P3	0	0
CLIC5	0	0
CLIC6	0	0
CLINT1	1071.01252335566	1581.26672590667
CLIP1	649.580846998468	972.526748825483
CLIP1-AS1	0	0
CLIP2	243.480132620192	281.78339401037
CLIP3	22.5063501001357	13.9904293350522
CLIP4	263.681836647084	210.914148206194
CLK1	337.738971595815	302.245341618053
CLK2	576.83873543741	625.365094211957
CLK2P1	0	0
CLK3	887.873635663338	643.229314334969
CLK3P2	0	0
CLK4	150.655245796604	250.868339606894
CLLU1	1.07612160638262	1.09558203158533
CLLU1OS	0	0
CLMAT3	0	0
CLMN	148.332228613419	105.930383050261
CLMP	0	0
CLN3	813.363159735265	774.703192927444
CLN5	418.535654585899	335.631388845413
CLN6	322.08879707815	444.461424392924
CLN8	199.34899430301	168.789575780254
CLNK	0.315963752995358	0.546373125384376
CLNS1A	2561.86532083525	1846.72643296461
CLNS1AP1	0	0
CLOCK	177.787228662071	110.764190321104
CLP1	256.351144963812	187.697287115421
CLPB	187.015017848027	166.471962537584
CLPP	2459.94296367824	1982.05349059589
CLPS	0	0
CLPSL1	0	0
CLPSL2	0	0
CLPTM1	1707.55433003757	1870.14583351478
CLPTM1L	1346.39608020555	1989.16106118322
CLPTM1LP1	0	0
CLPX	522.254087478928	620.129595733633
CLRN1	0	0
CLRN1-AS1	1.18250000195319	0
CLRN2	0	0
CLRN3	1.24621874643692	2.51432888374425
CLSPN	236.633239282745	521.531628334909
CLSTN1	1189.36702615953	1235.2918931451
CLSTN2	52.9596362630469	56.3893302488453
CLSTN2-AS1	0	0
CLSTN3	163.836903940342	215.809581371561
CLTA	3718.67237797176	2968.54545124245
CLTB	863.499601174437	814.016174318135
CLTC	2338.60572746415	2075.82461646725
CLTCL1	51.8249591609749	26.6621254299663
CLTRN	2.05665542703441	3.49193101410839
CLU	2218.96468616201	8585.01920625221
CLUAP1	399.029248725293	445.824673682256
CLUH	1211.4159356221	1410.46391703542
CLUHP1	0	0
CLUHP10	0	0
CLUHP11	0	0
CLUHP2	0	0
CLUHP3	0	21.620392619384
CLUHP4	0	0
CLUHP5	0	0
CLUHP6	0	0
CLUHP8	0	0
CLUL1	0	2.12814882636741
CLVS1	35.7059732555952	8.20206779001151
CLVS2	1.02224590922582	0
CLYBL	68.0429363419272	80.2354301675212
CLYBL-AS1	0	0
CLYBL-AS2	0	0
CMA1	0	0
CMAHP	3.56801763496343	1.72305087548938
CMAS	716.711164612498	560.977168204711
CMBL	89.9123890673826	232.378687073182
CMC1	254.860281046976	124.235957248013
CMC2	578.300495648495	797.331543854389
CMC4	463.761943111762	258.615159899372
CMIP	788.180138916551	653.157668455092
CMKLR1	0	0
CMPK1	1854.03664589384	2232.8534859819
CMPK2	7.56168421828238	18.9450903521055
CMSS1	960.495271419196	584.231427344508
CMTM1	86.726703237332	139.213276371406
CMTM2	4.3102491526492	0
CMTM3	1497.48631520957	935.750611276294
CMTM4	427.479832510369	408.21239949807
CMTM5	0	0
CMTM6	392.292388667395	396.815986390916
CMTM7	394.237579802106	200.695231228844
CMTM8	23.5429641511374	33.1591847620329
CMTR1	417.248690651412	259.052288851017
CMTR2	230.313828856764	227.031946052087
CMYA5	0.190595431147699	0.0961691306453689
CNBD1	0	0
CNBD2	83.924374126749	58.3073458134958
CNBP	2351.85851081038	2466.68057189725
CNDP1	0	0
CNDP2	3344.62178597058	4544.71490871154
CNEP1R1	160.522562326664	188.79581912034
CNFN	33.7037543280211	64.5571973802837
CNGA1	0	0.475269252023778
CNGA2	0	0
CNGA3	0	0
CNGA4	0	0
CNGB1	0.66484079980295	3.35431000011736
CNGB3	0	0
CNIH1	1720.71535452414	1278.56227327762
CNIH2	5.75657763138283	8.18943048489603
CNIH3	42.9878171244318	57.0161329697387
CNIH4	808.939319109142	719.132223345256
CNKSR1	0	1.047887624026
CNKSR2	0.147781075977142	0
CNKSR3	737.413510392331	521.836788802111
CNMD	0	0
CNN1	997.427487256418	4871.76558641563
CNN2	3725.341496979	4602.80772485145
CNN2P1	0	0
CNN2P10	0	0
CNN2P11	0	0
CNN2P12	0	0
CNN2P2	0	0
CNN2P3	0	0
CNN2P4	0	0
CNN2P6	0	0
CNN2P7	0	0
CNN2P8	0	0
CNN2P9	0	3.3242964004681
CNN3	9315.65178459017	13775.2518473214
CNN3P1	0	0
CNNM1	0	0
CNNM2	54.6924380288161	44.6436022349304
CNNM3	225.204513773671	290.727066064131
CNNM3-DT	9.97601548688618	0
CNNM4	126.946767613893	326.46384236383
CNOT1	2259.5659994149	2785.95713729751
CNOT10	207.422458968261	209.592027254745
CNOT10-AS1	0	0
CNOT11	2104.60771754355	1723.8302203797
CNOT2	1063.60805716246	1179.97728576156
CNOT3	745.040963184206	802.89502227105
CNOT4	387.227918430571	412.226780305439
CNOT4P1	0	0
CNOT6	220.302444148737	313.223334314117
CNOT6L	112.39847293255	86.9522910610015
CNOT6LP1	0	0.980152429890461
CNOT7	2058.36850402951	2211.4289715918
CNOT7P1	0	0
CNOT7P2	0	0
CNOT8	311.279506720306	467.522812373021
CNOT9	600.740206964567	655.319542137883
CNP	870.16019211906	551.050184394781
CNPPD1	2018.11094325066	1042.10127988207
CNPY1	0	0
CNPY2	2206.89405473355	2443.23998863535
CNPY3	1084.7359745386	501.816442686286
CNPY4	353.414227513054	248.384576253293
CNR1	1.57784628790931	166.697949526954
CNR2	3.43147194306673	1.73323304150863
CNRIP1	403.766655191114	74.9381345058987
CNST	118.060642396841	141.012836232685
CNTD1	1.4646609126549	0
CNTD2	0	2.27888294762435
CNTF	16.5727329829415	16.6916342714002
CNTFR	0	0
CNTFR-AS1	0	0
CNTLN	89.4252645837573	60.4663075871252
CNTN1	27.3701304643486	0
CNTN2	1.22970408549941	1.67094102397404
CNTN3	0	0
CNTN4	0	0
CNTN4-AS1	0	0
CNTN4-AS2	0	0
CNTN5	0	0.845214940027871
CNTN6	0	5.48186883181823
CNTNAP1	32.7828589316449	35.8958084104591
CNTNAP2	0.684430204404474	0
CNTNAP3	42.6465979297685	20.2300226074768
CNTNAP3B	33.7452730364905	28.8170524013601
CNTNAP3C	0	8.40683400347154
CNTNAP3P1	0	0
CNTNAP3P2	13.2685631627689	3.11612344361097
CNTNAP3P5	0	0
CNTNAP4	0	0
CNTNAP5	0	0
CNTRL	51.5074677051527	37.9907272146403
CNTROB	734.109050502001	283.979906089711
COA1	1064.88775000501	956.889853729075
COA3	1704.58791790819	1020.87572691921
COA4	1991.01719163188	1580.75584762171
COA5	245.424878980663	213.125733697661
COA6	485.741332426713	548.149732549918
COA6-AS1	21.1301799233708	12.174045109734
COA7	454.147896504768	558.258263428367
COASY	1693.70206836691	886.094833060366
COBL	0	28.9247359440459
COBLL1	332.991992814813	359.077872053983
COCH	0	0
COG2	189.828698370753	271.221975613053
COG3	150.902095500196	192.428168865083
COG4	450.988239636804	568.521468069879
COG5	634.094272049341	687.935398908294
COG6	147.492707565081	237.355368213757
COG7	185.118152401469	232.188309116751
COG8	412.500744969887	427.664238172472
COIL	283.668618025663	231.55724320859
COL10A1	0	0
COL11A1	1.98203004464816	0
COL11A2	3.92399173161185	5.39032449807507
COL11A2P1	0	0
COL12A1	56.0944437875628	416.158809276611
COL13A1	195.528016153148	96.2493508879318
COL14A1	0	0
COL15A1	3.59942256395936	3.14771670639968
COL16A1	15.790549135634	20.618771996466
COL17A1	0.222793218572711	0
COL18A1	919.93472269237	1223.07906064406
COL18A1-AS1	0	0
COL18A1-AS2	0	0
COL19A1	0	0.142721613043661
COL1A1	170.934127823264	81.3183748939911
COL1A2	0	0
COL20A1	3.72424942151398	22.8799170399222
COL21A1	0	0.577395425592559
COL22A1	11.3199492002051	264.316982549292
COL23A1	0.562175302241756	1.34577783436863
COL24A1	1.09151466271314	6.42485159771693
COL25A1	0	0
COL26A1	3.28299469871283	0.874410159978395
COL27A1	150.11745572556	92.9406417659118
COL28A1	0.766249326683889	2.319230969981
COL2A1	0	0.341283366462053
COL3A1	0	0.330492173690249
COL4A1	5722.34749640994	9379.66022217051
COL4A2	6769.78549598138	12529.2775868724
COL4A2-AS1	0	0
COL4A2-AS2	0	0
COL4A3	0.30583063551145	69.0257218241973
COL4A3BP	333.158686465026	291.690337033724
COL4A4	0.123086436612734	165.139906837234
COL4A5	0	10.2369593948942
COL4A6	0	0.192414389634807
COL5A1	926.120256071898	273.62738386852
COL5A1-AS1	0	0
COL5A2	14.296262390946	14.8786948536512
COL5A3	0	0
COL6A1	1121.01765970377	1051.02742338461
COL6A2	1132.55332441071	888.381043361107
COL6A3	14.1979866217605	2.67018263613984
COL6A4P1	0	0
COL6A4P2	0	0
COL6A5	0.134031750536191	0.135242003238866
COL6A6	0	0
COL7A1	1487.12288202102	662.796791964012
COL8A1	1108.1866577038	467.336088577105
COL8A2	0	2.44288243283534
COL9A1	0	0
COL9A2	5.05743120101413	4.59491652715444
COL9A3	0.524234125708498	0
COLCA1	2.23050414111901	0.959845194110012
COLCA2	0	0
COLEC10	0.81886805316044	8.6755860901217
COLEC11	0	0
COLEC12	1.11294117830888	1.66340431791119
COLGALT1	3560.56726033339	2987.56130289037
COLGALT2	4.35727919410123	12.2936808024387
COLQ	0.928359868415946	1.40506278231249
COMMD1	1016.01088987751	682.276303291483
COMMD10	174.424812754376	344.945006587178
COMMD2	391.601170821317	783.125652273535
COMMD3	993.73547429835	846.212582944811
COMMD3-BMI1	259.755988466467	246.621577029254
COMMD4	492.929599662908	736.648860481334
COMMD5	181.917692331422	153.412088016262
COMMD6	3809.56483674755	3500.55028425599
COMMD7	1792.83592309083	1378.60616534734
COMMD8	177.399559566269	180.458071589111
COMMD9	1499.77142989224	1010.23148088354
COMP	2.93543263661689	0
COMT	2345.76941608904	1927.20370384916
COMTD1	574.753981881169	222.621431406354
COP1	366.902103052512	491.379056393544
COPA	1358.88040969191	2049.33107725523
COPB1	1150.31749155644	1088.97254972116
COPB2	2132.08846142776	2523.2144508394
COPE	2460.40630240899	2632.58659632503
COPG1	1011.82190938849	1230.15861600077
COPG2	118.836406024674	148.260977807338
COPRS	1094.13685825624	777.131192269013
COPS2	865.954658293081	1085.21101017653
COPS3	1106.12870663006	774.35618090309
COPS4	543.329598846713	513.087282089898
COPS5	911.609612496932	857.08647013036
COPS5P1	0	0
COPS6	1612.1680657138	1458.32995594645
COPS7A	673.981741983906	716.291836763863
COPS7B	585.60927736591	655.677231162492
COPS8	1407.4141168237	1396.75860738099
COPS8P2	0	0
COPS8P3	0	0
COPS9	1621.35087468741	1213.08613065608
COPZ1	2043.96317525954	2680.6438125401
COPZ2	228.639118474433	7.08796753873136
COQ10A	84.429850382306	141.098309330989
COQ10B	186.623229755996	204.93283937311
COQ10BP2	0	0
COQ2	226.596483104986	169.435753164713
COQ3	241.022638912229	169.096772680659
COQ4	492.208678632755	607.669079665166
COQ5	433.43702266232	399.145075981454
COQ6	144.974917940487	101.408150059606
COQ7	300.364862881447	230.356984703909
COQ8A	234.326195296203	161.345765329257
COQ8B	341.314086280619	353.777455130254
COQ9	816.386541643479	1416.80523680761
CORIN	0	0
CORO1A	15.2695251196628	25.1670979770501
CORO1B	2146.843518117	2186.01390456603
CORO1C	7327.42334678553	5885.39564593136
CORO2A	1.20665317702456	1.85159358445016
CORO2B	14.5782299215431	76.0293962539581
CORO6	0.558036968002145	1.10920900517371
CORO7	206.342837181984	194.353568879109
CORO7-PAM16	0	0
CORT	3.76462718736589	2.87409240572909
COTL1	5442.9469513361	9461.40499191963
COTL1P1	0	0
COTL1P2	0	0
COX10	354.444711414738	294.418833981421
COX10-AS1	135.559569391026	56.8830415922198
COX11	422.17959324995	402.441300055047
COX11P1	0	0
COX14	1379.92358790619	912.598059604174
COX15	295.532274728115	299.796159564746
COX16	351.985515961854	320.899812016675
COX17	548.627749602001	566.301660717253
COX17P1	0	0
COX18	84.5030834279387	89.1420848139789
COX19	82.6769564236632	72.3288164808421
COX20	1329.67788670789	1282.21182802812
COX20P1	0	0
COX20P2	0	0
COX4I1	7068.72433529508	10362.3561951967
COX4I1P1	0	0
COX4I1P2	0	0
COX4I2	0	0
COX5A	1578.62522297086	2258.98054334557
COX5AP2	0	0
COX5B	3474.14271350958	3611.22500474073
COX5BP1	0	0
COX5BP2	0	0
COX5BP3	0	0
COX5BP6	37.6421722154402	18.8813518960336
COX5BP7	21.3331323432059	0
COX5BP8	0	0
COX6A1	12592.7943565619	13817.8858135296
COX6A1P2	0	0
COX6A1P3	0	0
COX6A2	0	0
COX6B1	9877.53659123872	10613.9764925222
COX6B1P1	0	0
COX6B1P2	0	0
COX6B1P3	0	0
COX6B1P4	0	0
COX6B1P5	0	0
COX6B1P6	0	0
COX6B1P7	0	0
COX6B2	6.32331670409444	1.67872514715511
COX6C	2063.26175552167	2566.03491245847
COX6CP1	0	0
COX6CP10	0	0
COX6CP11	0	0
COX6CP12	0	0
COX6CP13	0	0
COX6CP14	0	0
COX6CP15	0	0
COX6CP16	0	0
COX6CP17	0	0
COX6CP18	0	0
COX6CP2	0	0
COX6CP3	0	0
COX6CP4	0	0
COX6CP5	0	0
COX6CP6	0	0
COX6CP7	0	0
COX6CP8	0	0
COX7A1	0	0
COX7A2	4245.05050890057	4865.87169195362
COX7A2L	1816.22884361876	1529.00537898663
COX7A2P1	0	0
COX7A2P2	0	0
COX7B	3877.92317604016	4627.93666349604
COX7B2	0	0
COX7BP2	0	0
COX7C	3473.47783403375	6123.14313221333
COX7CP1	0	0
COX8A	4224.03743996858	3739.69472565163
COX8C	0	0
CP	1506.27859306183	919.348207616099
CPA1	0	0
CPA2	0	0
CPA3	0	0
CPA4	618.514623255843	76.4268433062572
CPA5	27.7956633846413	5.57613475386187
CPA6	16.5680918604298	4.01188760410077
CPAMD8	8.90159562542451	4.83780400890711
CPB1	0	3.15315988300062
CPB2	0	0
CPB2-AS1	0	0
CPD	1084.97570785434	1379.71773433118
CPDP1	0	0
CPE	0	6.09158073946815
CPEB1	0	36.7497400458828
CPEB1-AS1	2.14031166030805	3.53589513280833
CPEB2	53.9916865435788	97.6017518882344
CPEB2-DT	0	0
CPEB3	5.27086482252156	3.98155045898921
CPEB4	55.2877586809957	84.9539029970999
CPED1	9.5497283841853	38.8191748868869
CPHL1P	0	7.88643967550077
CPHXL	0	0
CPLANE1	87.0407331892808	143.974571394524
CPLANE2	24.5156467395402	13.3609621221163
CPLX1	35.0063240369544	81.361159023358
CPLX2	0	0
CPLX3	0	0.668654278045467
CPLX4	0	0
CPM	3.6705864424723	0.608988688381261
CPN1	0	0
CPN2	0	0
CPNE1	3715.97797429759	2358.17771694046
CPNE2	1062.18083463806	1188.43337480365
CPNE3	797.268268990926	478.788608273838
CPNE4	0	0
CPNE5	2.29457096979112	1.03241453809394
CPNE6	0	0
CPNE7	1765.74594238409	240.146556852795
CPNE8	305.020720957135	631.975013814106
CPNE8-AS1	13.7481844983336	58.9032975229552
CPNE9	2.92402321044226	0
CPO	0	5.9034105050152
CPOX	621.755093669542	330.947992150364
CPPED1	528.953489810555	708.658143190672
CPQ	344.072556783467	266.437632733769
CPS1	294.277508581052	211.57515158566
CPS1-IT1	0	0
CPSF1	734.543594935171	467.703217516379
CPSF1P1	0	0
CPSF2	444.055620898964	533.104164366067
CPSF3	713.839740790522	799.248607814739
CPSF4	409.769328343681	357.600468312719
CPSF4L	1.10023610543307	0
CPSF6	942.582298282935	1129.43072979168
CPSF7	1378.49288453992	1242.81676125044
CPT1A	22.1997266061952	53.0139517295068
CPT1B	138.476746945764	174.39206997325
CPT1C	1.3101888850567	2.76203148325928
CPT2	256.130034152149	323.223667783558
CPTP	178.049664802098	80.2531300075173
CPVL	0	0
CPXCR1	0	0
CPXM1	0	0.555108852866312
CPXM2	0	0
CPZ	0	0
CR1	0.670429484827472	0.145861907236514
CR1L	0	0
CR2	0	0
CRABP1	0	0
CRABP2	1.98852761616455	10.0281583791985
CRACR2A	0.64091968085716	0.165902693812721
CRACR2B	3.02200890947081	33.4595110793857
CRADD	111.557327491334	107.320962415114
CRAMP1	110.902271724826	92.2819793330254
CRAT	327.201360947001	211.807952061824
CRB1	0	0
CRB2	0	0.350780377384681
CRB3	533.18006339192	553.838194675454
CRB3P1	0	0
CRBN	243.780355232668	172.423276803105
CRCP	780.99533318423	616.215304666629
CRCT1	0	0
CREB1	1199.54365416698	824.820784710581
CREB3	487.49105495164	302.30093434131
CREB3L1	218.370170805016	163.509009322241
CREB3L2	770.616429587307	688.964425735077
CREB3L3	0	0.506367680576031
CREB3L4	79.1694667614567	102.47741071623
CREB5	1050.97550182589	1478.92347236478
CREBBP	331.674610189864	375.560514988828
CREBL2	332.177089053799	286.07851711858
CREBRF	59.270267232276	78.2591764196578
CREBZF	247.993005446498	205.577113548967
CREG1	710.664710204238	926.70669722548
CREG2	26.2139881706598	9.41795163731213
CRELD1	219.838177193482	102.621940377445
CRELD2	310.48117563426	229.314426063968
CREM	221.684164334505	227.038702442623
CRH	0	0
CRHBP	0	0
CRHR1	0	0
CRHR2	0	0
CRIM1	2110.87021620473	2473.41275361998
CRIM1-DT	136.057155738313	143.121705555917
CRIP1	7.77271992649208	16.0157858648402
CRIP1P1	0	0
CRIP1P2	0	0
CRIP1P3	0	0
CRIP1P4	0	0
CRIP2	154.899165573357	1100.91078728514
CRIP3	0	0
CRIPT	147.107204326452	167.231628250965
CRISP1	0	0
CRISP2	0	0
CRISP3	0	0
CRISPLD1	0	0
CRISPLD2	2059.37094781602	1899.78134174323
CRK	791.723133165972	706.358363012601
CRKL	381.66170417421	350.104833491497
CRLF1	0	5.06356261324421
CRLF2	4.38818133482506	0.89144387696387
CRLF3	227.884046517799	115.047513535984
CRLS1	979.47311143975	669.711339134954
CRMP1	1.60675661355519	0.540397050374946
CRNDE	258.532356516254	423.159476636781
CRNKL1	340.388627113773	229.730657785166
CRNN	0.701080231415246	0
CROCC	94.5492572167936	53.6462927874312
CROCC2	0	0
CROCCP1	0	0
CROCCP2	146.185690113741	122.038017762221
CROCCP3	13.4296487899463	9.92726929122085
CROCCP4	0	0
CROCCP5	0	0
CROT	104.231044874448	108.580905541545
CRP	0	0
CRPP1	0	0
CRTAC1	0.604235475004159	0.68977989352466
CRTAM	0	0.531699387065045
CRTAP	4832.68087909227	3463.35363276625
CRTC1	138.931306219765	136.480344947667
CRTC2	525.002966328585	691.64935823788
CRTC3	265.221064928094	281.0324259603
CRTC3-AS1	7.37383478462078	2.5280319856767
CRX	1.66165722526667	1.23592463387683
CRY1	221.110482916037	243.599148545106
CRY2	66.9767931489448	52.5332583329681
CRYAA	0	0
CRYAA2	0	0
CRYAB	3297.91321960453	10821.1892235435
CRYBA1	0	0
CRYBA2	0	0
CRYBA4	0	0
CRYBB1	0	0
CRYBB2	0	0
CRYBB2P1	379.159636352125	242.691489330855
CRYBB3	1.77842013245719	0
CRYBG1	4.76159831691333	228.528020269734
CRYBG2	9.6733369470806	11.8002168761824
CRYBG3	108.763603795408	82.1508764005594
CRYGA	0	0
CRYGB	0	0
CRYGC	0	0
CRYGD	0	0
CRYGEP	0	0
CRYGFP	0	0
CRYGGP	0	0
CRYGN	0	0
CRYGS	2.66829736004685	5.38396778134529
CRYL1	245.564596106276	441.125613580415
CRYM	141.149027935966	14.0400079191272
CRYM-AS1	13.835360249512	4.13757550015896
CRYZ	2717.98444413683	2722.99303970939
CRYZL1	476.165807136567	330.185071950275
CRYZL2P	80.0113470470711	409.980594481592
CRYZL2P-SEC16B	14.392024218771	22.12900608611
CRYZP1	0	0
CRYZP2	0	0
CS	2384.38084806503	3543.59646641523
CSAD	83.2329822385769	138.335345275515
CSAG1	0	0
CSAG2	0	0
CSAG3	0	0
CSAG4	0	0
CSDC2	0	0
CSDE1	2910.83913504721	4365.66054862664
CSE1L	1643.385029248	1531.56346263613
CSE1L-AS1	0	0
CSF1	485.071115660001	1482.25332613436
CSF1R	16.5164787104974	1.38799100115498
CSF2	39.4470467462142	17.9038639581855
CSF2RA	0	0
CSF2RB	0	0
CSF2RBP1	0	0
CSF3	0	0
CSF3R	0	3.88205071329081
CSGALNACT1	0.327624573306038	0.991723938188973
CSGALNACT2	217.274169723875	184.851438325342
CSH1	0	0
CSH2	0	0
CSHL1	0	0
CSK	289.184592130834	278.21099533658
CSKMT	48.8134701291973	45.9600896889184
CSMD1	0	0
CSMD2	0	0.541558007622001
CSMD2-AS1	0	0
CSMD3	0.114287641850943	0.282131643120314
CSN1S1	0	0
CSN1S2AP	0	0
CSN2	0	0
CSN3	0	0
CSNK1A1	983.974207417683	1582.03409961489
CSNK1A1L	0.542779277744887	0
CSNK1A1P1	0	0
CSNK1A1P3	0	0
CSNK1D	1372.491410344	1152.29701985801
CSNK1E	1661.10802576945	1698.58303538469
CSNK1G1	92.9986581856302	113.496645942693
CSNK1G2	1277.87669396178	1215.42829528971
CSNK1G2-AS1	0	0
CSNK1G2P1	0	0
CSNK1G3	253.143935928113	302.336048540012
CSNK2A1	4195.27000288202	3917.04900658887
CSNK2A2	679.434016682604	951.159768431419
CSNK2A3	5.36198552783486	1.528904566027
CSNK2B	4414.18401655536	4149.56561918942
CSNKA2IP	0	0
CSPG4	0.447848984369881	0.150638960826854
CSPG4P10	0	0.881813641439121
CSPG4P11	2.12014211539256	2.92079714481552
CSPG4P12	1.17644720467749	2.94835560536856
CSPG4P13	0	0
CSPG4P2Y	0	0
CSPG4P3Y	0	0
CSPG4P4Y	0	0
CSPG4P5	0	0
CSPG5	47.0556256398753	19.786670163704
CSPP1	169.871832894364	159.226257069942
CSRNP1	73.1938474855315	46.6077896402588
CSRNP2	213.831443058717	180.886426749102
CSRNP3	0	0
CSRP1	1709.64834650082	1272.87065182581
CSRP2	1014.31993556638	607.216763108879
CSRP3	0	0
CST1	0	0
CST11	0	0
CST12P	0	0
CST13P	0	0
CST2	12.7024235683818	0
CST2P1	0	0
CST3	6726.90314836603	4303.89678567154
CST4	0	0
CST5	0	0
CST6	2.89609912333012	0
CST7	0	0
CST8	0	0
CST9	0	0
CST9L	0	0
CST9LP1	0	0
CST9LP2	0	0
CSTA	0	0
CSTB	3414.95554170827	1415.08909457934
CSTF1	848.538439969657	729.030678058247
CSTF2	421.218107369607	342.44847270386
CSTF2T	277.382894413913	245.057158590719
CSTF3	411.634228058939	350.058909067938
CSTF3-DT	0.69961054261987	0.661231764498724
CSTL1	0	0
CSTP1	0	0
CSTP2	0	0
CT45A1	0	0
CT45A10	0	0
CT45A11P	0	1.27286591283639
CT45A2	0	0
CT45A3	0	0
CT45A5	0	0
CT45A6	0	0
CT45A7	0	0
CT45A8	0	0
CT45A9	0	0
CT47A1	0	0
CT47A10	0	0
CT47A11	0	0
CT47A12	0	0
CT47A6	0	0
CT47A7	0	0
CT47B1	0	0
CT55	0	0
CT62	0	0
CT83	0	0
CTAG1A	0	0
CTAG1B	0	0
CTAG2	0	0
CTAGE1	0	0
CTAGE10P	0	0
CTAGE11P	0.555987138892804	0.560970735359637
CTAGE12P	0	0
CTAGE13P	0	0
CTAGE14P	0	0
CTAGE15	3.05753283469588	2.76121310356054
CTAGE16P	0	0
CTAGE3P	0	0
CTAGE4	43.8886396659449	59.320290527594
CTAGE6	0	0
CTAGE7P	0	0
CTAGE8	33.3532915643554	49.3211370474859
CTAGE9	0	0
CTBP1	859.395804621517	574.103426642062
CTBP1-AS	0.664744109750623	0.629885918828246
CTBP1-DT	163.430786382556	78.6365636532947
CTBP2	817.970730798821	719.377851447395
CTBP2P1	0	0
CTBP2P2	0	0
CTBP2P3	0	0
CTBP2P4	0	1.65944564401959
CTBP2P5	0	0
CTBP2P6	0	0
CTBP2P7	0	0
CTBP2P8	1.04788811110303	0
CTBS	173.984428242046	176.546235661203
CTC1	155.100570952355	122.849127204105
CTCF	475.544650902406	585.991229178096
CTCFL	0	0
CTDNEP1	3429.70526110662	2788.61993548428
CTDP1	167.611335499013	163.990502066392
CTDSP1	796.404594767517	643.750641235154
CTDSP2	619.337745671306	1000.42464663264
CTDSPL	255.168586947827	629.902857384802
CTDSPL2	395.813318246875	495.695457373921
CTF1	215.647823705718	97.2308545959295
CTF2P	0	0
CTH	41.0829844175618	83.0116215227774
CTHRC1	3892.00751317442	2067.65178196136
CTHRC1P1	0	0
CTIF	436.593450082537	270.792440463729
CTLA4	0	0
CTNNA1	4023.52893855806	5919.54822945515
CTNNA1P1	0	0
CTNNA2	0.462758590438761	1.40076153087258
CTNNA3	0.11515785232189	0.116190885135559
CTNNAL1	616.013541672291	379.151983812807
CTNNB1	1646.23162306454	1408.65112987436
CTNNBIP1	221.384715242447	40.2717227238125
CTNNBL1	1234.10572608952	792.30360930617
CTNND1	1595.67104104183	1925.50617500101
CTNND2	0	0
CTNS	333.312094902048	208.320607780446
CTPS1	862.287359312388	1671.96489310551
CTPS2	183.990436983164	111.004965241309
CTR9	465.626204672675	413.577906155978
CTRB1	0	0
CTRB2	0	16.0451714056509
CTRC	3.26504902500087	1.23497302957596
CTRL	11.3524950718185	2.05793946104962
CTSA	4349.7920772513	4169.3005982075
CTSB	5812.49979283516	6373.61290187486
CTSC	3073.51395992465	7673.20336538335
CTSD	13575.4024108922	25234.7044191237
CTSE	0	1.79754246016105
CTSF	234.98078695046	1.30727592435565
CTSG	0	0
CTSH	1436.97499247965	935.277797163366
CTSK	10.5773115842996	10.9199448337107
CTSL	3360.64410116165	1562.07635002997
CTSL3P	4.47918601207557	7.58407692494407
CTSLP1	0	0
CTSLP2	0	27.4011032658457
CTSLP3	1.30247301888098	3.82002514496046
CTSLP4	0	0
CTSLP6	0	0
CTSLP8	0	0
CTSO	87.9001917264083	142.890827320441
CTSS	2.42651421519704	64.2662919455094
CTSV	122.734175414094	46.8780642937903
CTSW	22.5762763459789	3.33891304252938
CTSZ	8629.94875233686	4401.36125912333
CTTN	2755.42981341977	2697.9755910247
CTTNBP2	0	2.5169172474426
CTTNBP2NL	690.586769444325	888.040273860968
